protocol,hop_count,packet_count,seed,measurement_end_time,created_packets,delivered_packets,dropped_packets,delivery_ratio,average_end_to_end_delay,p50_end_to_end_delay,p95_end_to_end_delay,p99_end_to_end_delay,maximum_end_to_end_delay,throughput_bps,retransmissions,collision_or_conflict_events,contention_attempts,control_frames_sent,control_bytes_sent,data_frames_sent,data_bytes_sent,total_frames_sent,total_bytes_sent,queue_overflow_drops,maximum_queue_length,average_queue_delay,maximum_queue_delay,active_reservations_after_run,terminal_sessions,simulation_end_time,wall_clock_runtime,platform,sensitivity_type,scenario_id,load_level,interarrival_time,successful_hops,difs_starts,segment_queue_entries,maximum_segment_queue_length,average_segment_queue_delay,maximum_segment_queue_delay,ack_frames_sent,ack_bytes_sent,frames_per_created_packet,bytes_per_created_packet,control_bytes_per_delivered_packet,total_segments,completed_segments,per_flow_metrics,flow_count,jain_fairness,multiflow_scenario,traffic_type
DCF,2,200,167,2.034071999999956,200,200,0,1.0,0.02847220999998933,0.01811400000000017,0.07875809999996566,0.09307237999995553,0.09944999999997983,805477.8788558297,62,31,462,400,5600,462,488796,862,494396,0,0,0.0034387724999974407,0.0,0,200,2.034071999999956,0.1910544000020309,python,spatial_reuse,python-spatial-seed-167-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.02817831999998948, 'p95_delay': 0.07987094999995434}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.028766099999989178, 'p95_delay': 0.07729699999997786}]",2,1.0,,
Fixed-PRMAC,2,200,167,1.9898260000000005,200,200,0,1.0,0.009915400000000213,,0.010046000000000443,0.010066000000000574,0.010066000000000574,823388.5776947329,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.0479765000018233,python,spatial_reuse,python-spatial-seed-167-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009917000000000214, 'p95_delay': 0.010046000000000074}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009913800000000209, 'p95_delay': 0.01004700000000042}]",2,1.0,,
DCF,2,200,177,2.0008539999999955,200,200,0,1.0,0.020185564999995343,0.018043999999999213,0.04353994999997976,0.06277775999998625,0.07227899999998089,818850.3509001675,45,22,445,400,5600,445,470810,845,476410,0,0,0.0008086324999996898,0.0,0,200,2.0008539999999955,0.14454320000004373,python,spatial_reuse,python-spatial-seed-177-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.020295289999995393, 'p95_delay': 0.04390329999997651}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.020075839999995293, 'p95_delay': 0.04154879999997912}]",2,1.0,,
Fixed-PRMAC,2,200,177,1.9898460000000004,200,200,0,1.0,0.009920100000000211,,0.010065999999999806,0.010066000000000574,0.010066000000000574,823380.3017921988,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.04762529999788967,python,spatial_reuse,python-spatial-seed-177-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00993040000000021, 'p95_delay': 0.010065999999999804}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009909800000000213, 'p95_delay': 0.010065999999999835}]",2,1.0,,
DCF,2,200,187,1.9979839999999989,200,200,0,1.0,0.01584069999999924,0.0178939999999993,0.02271399999999773,0.02306405999999554,0.023704000000002334,820026.5867994943,24,12,424,400,5600,424,448592,824,454192,0,0,0.0,0.0,0,200,1.9979839999999989,0.13868920000095386,python,spatial_reuse,python-spatial-seed-187-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.015754579999999237, 'p95_delay': 0.022790000000000865}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01592681999999924, 'p95_delay': 0.021853100000002613}]",2,1.0,,
Fixed-PRMAC,2,200,187,1.9900260000000005,200,200,0,1.0,0.009921400000000212,,0.010065999999999797,0.010066000000000574,0.010066000000000574,823305.8261550349,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.05020439999861992,python,spatial_reuse,python-spatial-seed-187-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009913600000000211, 'p95_delay': 0.010046}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009929200000000213, 'p95_delay': 0.010065999999999964}]",2,1.0,,
DCF,2,200,197,2.0028899999999967,200,200,0,1.0,0.01666496999999921,0.0178939999999998,0.02289470000000071,0.02571323999999933,0.03616799999999687,818017.9640419607,38,19,438,400,5600,438,463404,838,469004,0,0,2.5314999999998534e-05,0.0,0,200,2.0028899999999967,0.13870330000281683,python,spatial_reuse,python-spatial-seed-197-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.016770819999999256, 'p95_delay': 0.022792999999997385}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.01655911999999916, 'p95_delay': 0.022984299999995916}]",2,1.0,,
Fixed-PRMAC,2,200,197,1.9900460000000004,200,200,0,1.0,0.009916900000000207,,0.010046000000000074,0.010046200000000437,0.010066000000000574,823297.5519158852,0,0,200,1200,32000,400,423200,2000,460800,0,,,,0,200,,0.048146199998882366,python,spatial_reuse,python-spatial-seed-197-Fixed-PRMAC,medium,0.0,400,200,200,1,0.0,0.0,400,5600,10.0,2304.0,160.0,200,200,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.00991260000000021, 'p95_delay': 0.010045999999999944}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.009921200000000205, 'p95_delay': 0.010046000000000443}]",2,1.0,,
DCF,8,200,7,8.34304199999971,200,200,0,1.0,4.366813815000002,4.660715000000046,6.753015699999807,6.759410719999743,6.761563999999721,196379.21036476348,576,276,2176,1600,22400,2176,2302208,3776,2324608,0,0,0.5183381518750007,0.0,0,200,8.34304199999971,1.1387832000000344,python,eight_hop,python-8hop-periodic-seed-7-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,7,2.3871400000000484,200,184,16,0.92,0.45288244565219316,,0.77450330000005,0.7908512600000485,0.7951400000000484,631436.7820906899,174,190,949,5020,135420,1518,1606044,8056,1762716,0,,,,0,200,,0.2442522999990615,python,eight_hop,python-8hop-periodic-seed-7-Fixed-PRMAC,high,0.008,1518,949,775,60,0.10354830967742379,0.6111680000000539,1518,21252,40.28,8813.58,735.9782608695652,775,759,,,,,periodic
DCF,8,200,17,8.352776999999767,200,200,0,1.0,4.826651475000032,5.86915600000007,6.754575499999827,6.765570919999799,6.767524999999784,196150.33419425008,585,278,2185,1600,22400,2185,2311730,3785,2334130,0,0,0.5741446762500042,0.0,0,200,8.352776999999767,1.1947036999990814,python,eight_hop,python-8hop-periodic-seed-17-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,17,2.2969120000000487,200,193,7,0.965,0.33870529533680094,,0.5956172000000528,0.7005598400000491,0.7049120000000486,688339.8232060986,88,95,877,4910,131660,1564,1654712,8038,1808268,0,,,,0,200,,0.2264833000008366,python,eight_hop,python-8hop-periodic-seed-17-Fixed-PRMAC,high,0.008,1564,877,789,49,0.0758761546261122,0.4879060000000588,1564,21896,40.19,9041.34,682.1761658031088,789,782,,,,,periodic
DCF,8,200,27,8.28937599999987,200,200,0,1.0,4.504572390000067,5.443068000000109,6.643378699999996,6.686101839999908,6.697375999999869,197650.5831078269,548,262,2148,1600,22400,2148,2272584,3748,2294984,0,0,0.5370536956250087,0.0,0,200,8.28937599999987,1.1170086000020092,python,eight_hop,python-8hop-periodic-seed-27-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,27,2.3664400000000465,200,186,14,0.93,0.4043872365591561,,0.7187665000000476,0.7702997000000469,0.7744400000000464,643883.6395598325,160,174,936,4970,133860,1524,1612392,8018,1767588,0,,,,0,200,,0.24010079999789014,python,eight_hop,python-8hop-periodic-seed-27-Fixed-PRMAC,high,0.008,1524,936,776,49,0.09294375773196269,0.5159200000000568,1524,21336,40.09,8837.94,719.6774193548387,776,762,,,,,periodic
DCF,8,200,37,8.340266999999768,200,200,0,1.0,4.125492730000027,4.448542000000054,6.66128864999992,6.748279499999768,6.751600999999779,196444.5502763935,579,275,2179,1600,22400,2179,2305382,3779,2327782,0,0,0.48672742187500384,0.0,0,200,8.340266999999768,1.1904790999979014,python,eight_hop,python-8hop-periodic-seed-37-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,37,2.356916000000041,200,190,10,0.95,0.3720623894736988,,0.7333539000000445,0.7506351800000426,0.7649160000000408,660388.4058659591,118,128,901,4938,132680,1546,1635668,8030,1789992,0,,,,0,200,,0.25077479999890784,python,eight_hop,python-8hop-periodic-seed-37-Fixed-PRMAC,high,0.008,1546,901,783,47,0.08411184674329844,0.4815600000000604,1546,21644,40.15,8949.96,698.3157894736842,783,773,,,,,periodic
DCF,8,200,47,8.381453999999794,200,200,0,1.0,4.496342475000031,4.972107500000084,6.788743399999854,6.801264439999834,6.806683999999825,195479.2092159714,595,284,2195,1600,22400,2195,2322310,3795,2344710,0,0,0.534328146250004,0.0,0,200,8.381453999999794,1.2880285999999614,python,eight_hop,python-8hop-periodic-seed-47-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,47,2.2817460000000525,200,186,14,0.93,0.4241751397849636,,0.6747980000000532,0.6855767000000528,0.6897460000000524,667783.35537784,152,166,922,4982,134340,1512,1599696,8006,1755204,0,,,,0,200,,0.280386800000997,python,eight_hop,python-8hop-periodic-seed-47-Fixed-PRMAC,high,0.008,1512,922,770,54,0.0976836155844197,0.6073400000000562,1512,21168,40.03,8776.02,722.258064516129,770,756,,,,,periodic
DCF,8,200,57,8.315826999999857,200,200,0,1.0,4.453485580000065,4.670509000000072,6.651219599999987,6.721236919999895,6.723826999999856,197021.8957176512,560,268,2160,1600,22400,2160,2285280,3760,2307680,0,0,0.5271979125000082,0.0,0,200,8.315826999999857,1.2555051000017556,python,eight_hop,python-8hop-periodic-seed-57-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,57,2.4756780000000416,200,188,12,0.94,0.44993615957448474,,0.8290087000000452,0.8796347400000422,0.8836780000000415,622090.5949804353,153,165,933,4982,134100,1536,1625088,8054,1780692,0,,,,0,200,,0.22708419999980833,python,eight_hop,python-8hop-periodic-seed-57-Fixed-PRMAC,high,0.008,1536,933,780,47,0.1046549358974398,0.4788260000000575,1536,21504,40.27,8903.46,713.2978723404256,780,768,,,,,periodic
DCF,8,200,67,8.405096999999536,200,200,0,1.0,5.867073384999959,6.608829500000072,7.036494699999964,7.0525155200000045,7.0560590000000065,194929.33870960565,613,290,2213,1600,22400,2213,2341354,3813,2363754,0,0,0.7027238243749949,0.0,0,200,8.405096999999536,1.2536249000004318,python,eight_hop,python-8hop-periodic-seed-67-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,67,2.23542400000005,200,194,6,0.97,0.3322722474226944,,0.6214293000000515,0.6389014600000501,0.6434240000000497,710938.0591780193,91,97,882,4932,132260,1570,1661060,8072,1815300,0,,,,0,200,,0.27949920000173734,python,eight_hop,python-8hop-periodic-seed-67-Fixed-PRMAC,high,0.008,1570,882,791,49,0.07320728192162143,0.48903600000005776,1570,21980,40.36,9076.5,681.7525773195877,791,785,,,,,periodic
DCF,8,200,77,8.387845999999728,200,200,0,1.0,4.898491675000039,5.788366000000085,6.813252099999757,6.826687919999808,6.82870199999979,195330.24330681,600,286,2200,1600,22400,2200,2327600,3800,2350000,0,0,0.5836292137500051,0.0,0,200,8.387845999999728,1.2054822999998578,python,eight_hop,python-8hop-periodic-seed-77-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,77,2.4185220000000442,200,181,19,0.905,0.4662162541436639,,0.8057200000000457,0.8223336000000444,0.8265220000000442,613081.8739709512,211,230,983,5038,136080,1506,1593348,8050,1750512,0,,,,0,200,,0.26071070000034524,python,eight_hop,python-8hop-periodic-seed-77-Fixed-PRMAC,high,0.008,1506,983,772,48,0.10851744300518558,0.4879080000000582,1506,21084,40.25,8752.56,751.8232044198895,772,753,,,,,periodic
DCF,8,200,87,8.29018499999979,200,200,0,1.0,4.136247210000024,4.896230000000074,6.646005299999918,6.698199099999789,6.701678999999794,197631.29532091765,556,264,2156,1600,22400,2156,2281048,3756,2303448,0,0,0.48899247125000317,0.0,0,200,8.29018499999979,1.1587582000029215,python,eight_hop,python-8hop-periodic-seed-87-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,87,2.4290720000000423,200,184,16,0.92,0.4292316847826233,,0.8166453000000437,0.8331726600000428,0.8370720000000422,620536.56705111,159,175,936,4948,133220,1522,1610276,7992,1764804,0,,,,0,200,,0.2726567999998224,python,eight_hop,python-8hop-periodic-seed-87-Fixed-PRMAC,high,0.008,1522,936,777,51,0.09979589961390306,0.5087060000000592,1522,21308,39.96,8824.02,724.0217391304348,777,761,,,,,periodic
DCF,8,200,97,8.445024999999497,200,200,0,1.0,4.603471439999971,4.4825520000000685,6.912136699999588,6.939248339999649,6.946002999999664,194007.7146012117,627,299,2227,1600,22400,2227,2356166,3827,2378566,0,0,0.5460122893749971,0.0,0,200,8.445024999999497,1.1837089999971795,python,eight_hop,python-8hop-periodic-seed-97-DCF,high,,,,,,,,,,,,,,,,,,,periodic
Fixed-PRMAC,8,200,97,2.4193040000000483,200,179,21,0.895,0.43185147486035225,,0.8071078000000504,0.8232715600000488,0.8273040000000482,606111.5097565129,238,259,1001,5122,138820,1484,1570072,8090,1729668,0,,,,0,200,,0.259920600001351,python,eight_hop,python-8hop-periodic-seed-97-Fixed-PRMAC,high,0.008,1484,1001,763,58,0.10133761730013532,0.6208820000000572,1484,20776,40.45,8648.34,775.5307262569833,763,742,,,,,periodic
DCF,8,200,7,8.441975999999755,200,200,0,1.0,4.197755508811167,4.5417514828431065,6.990216702070649,7.00495114473969,7.01093338887628,194077.7846324187,630,298,2230,1600,22400,2230,2359340,3830,2381740,0,0,0.4951906786013963,0.0,0,200,8.441975999999755,1.2075236000018776,python,eight_hop,python-8hop-poisson-seed-7-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,7,2.3871400000000484,200,184,16,0.92,0.5638381134804459,,0.9147775347578427,0.928568722669665,0.9358311167446256,631436.7820906899,174,190,949,5020,135420,1518,1606044,8056,1762716,0,,,,0,200,,0.2521883000008529,python,eight_hop,python-8hop-poisson-seed-7-Fixed-PRMAC,high,0.007415507635068683,1518,949,775,71,0.13207819066093637,0.7514591167446303,1518,21252,40.28,8813.58,735.9782608695652,775,759,,,,,poisson
DCF,8,200,17,8.352776999999767,200,200,0,1.0,4.723350553231425,5.73745478679605,6.6205761262918825,6.647830626926591,6.6501711206808425,196150.33419425008,585,278,2185,1600,22400,2185,2311730,3785,2334130,0,0,0.5612307515833551,0.0,0,200,8.352776999999767,1.2159412000000884,python,eight_hop,python-8hop-poisson-seed-17-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,17,2.480029662285351,200,182,18,0.91,0.3193746820778489,,0.6836512347043661,0.7763851605301827,0.7834604456297258,601179.9063024484,222,240,994,5126,138700,1508,1595464,8142,1755276,0,,,,0,200,,0.226327799999126,python,eight_hop,python-8hop-poisson-seed-17-Fixed-PRMAC,high,0.008559784090692715,1508,994,772,40,0.0742738983524621,0.4944906282375121,1508,21112,40.71,8776.38,762.0879120879121,772,754,,,,,poisson
DCF,8,200,27,8.28937599999987,200,200,0,1.0,4.46859835200322,5.430701439635465,6.527168932648961,6.572548786977142,6.595529540055811,197650.5831078269,548,262,2148,1600,22400,2148,2272584,3748,2294984,0,0,0.5325571685636964,0.0,0,200,8.28937599999987,1.1239653000011458,python,eight_hop,python-8hop-poisson-seed-27-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,27,2.5110388848895995,200,173,27,0.865,0.47470293548055564,,0.7989883827546218,0.8084886461403933,0.8171924249455411,564394.2865752593,264,291,1017,5056,137160,1452,1536216,7960,1693704,0,,,,0,200,,0.25531970000156434,python,eight_hop,python-8hop-poisson-seed-27-Fixed-PRMAC,high,0.008511791256000293,1452,1017,753,48,0.11427818142064979,0.49827192802899045,1452,20328,39.8,8468.52,792.8323699421966,753,726,,,,,poisson
DCF,8,200,37,8.380928745901903,200,200,0,1.0,4.62203950598703,6.18276447007219,6.864263372503861,6.870452538920816,6.873172093389735,195491.46039466604,602,284,2202,1600,22400,2202,2329716,3802,2352116,0,0,0.5486432371571902,0.0,0,200,8.380928745901903,1.1979921000020113,python,eight_hop,python-8hop-poisson-seed-37-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,37,2.356916000000041,200,190,10,0.95,0.39643372327978393,,0.778110154799461,0.805493748474415,0.8146070055645258,660388.4058659591,118,128,901,4938,132680,1546,1635668,8030,1789992,0,,,,0,200,,0.22980960000131745,python,eight_hop,python-8hop-poisson-seed-37-Fixed-PRMAC,high,0.007750296454449824,1546,901,783,52,0.09045725672664964,0.5358895049239663,1546,21644,40.15,8949.96,698.3157894736842,783,773,,,,,poisson
DCF,8,200,47,8.6297909999993,200,200,0,1.0,4.528261280472815,5.118736990480361,6.9225262351152175,7.022225223617684,7.041254213573528,189853.9605420494,719,342,2319,1600,22400,2319,2453502,3919,2475902,0,0,0.532017946934103,0.0,0,200,8.6297909999993,1.3674146000012115,python,eight_hop,python-8hop-poisson-seed-47-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,47,2.2817460000000525,200,186,14,0.93,0.4327930196826794,,0.6789896880936439,0.6871868779735201,0.6892358973191544,667783.35537784,152,166,922,4982,134340,1512,1599696,8006,1755204,0,,,,0,200,,0.26148490000196034,python,eight_hop,python-8hop-poisson-seed-47-Fixed-PRMAC,high,0.00812781038963814,1512,922,770,52,0.09990445077216818,0.5880552135742521,1512,21168,40.03,8776.02,722.258064516129,770,756,,,,,poisson
DCF,8,200,57,8.301311999999838,200,200,0,1.0,4.550243348571506,5.1948519300782765,6.784937098400081,6.812930757125266,6.817854669054718,197366.39220403138,569,266,2169,1600,22400,2169,2294802,3769,2317202,0,0,0.5414306216964384,0.0,0,200,8.301311999999838,1.328213799999503,python,eight_hop,python-8hop-poisson-seed-57-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,57,2.253878951636761,200,194,6,0.97,0.36478341200768877,,0.7270796534136904,0.7544974968294207,0.7704216206916412,705116.8381717625,104,110,893,4988,133980,1566,1656828,8120,1812732,0,,,,0,200,,0.27229970000189496,python,eight_hop,python-8hop-poisson-seed-57-Fixed-PRMAC,high,0.0074545594519855275,1566,893,789,61,0.08199634902430716,0.6671696206916453,1566,21924,40.6,9063.66,690.6185567010309,789,783,,,,,poisson
DCF,8,200,67,8.369179999999664,200,200,0,1.0,4.55431901515546,5.0649195465910175,6.828280402640031,6.8486498536564735,6.856392653885761,195765.89343281728,600,283,2200,1600,22400,2200,2327600,3800,2350000,0,0,0.5387074762867622,0.0,0,200,8.369179999999664,1.292310600001656,python,eight_hop,python-8hop-poisson-seed-67-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,67,2.338335155928227,200,187,13,0.935,0.3515666768212099,,0.7219362846372471,0.7511010414062953,0.756443710093651,655125.9327031305,166,179,945,5040,135880,1532,1620856,8104,1778184,0,,,,0,200,,0.30530020000151126,python,eight_hop,python-8hop-poisson-seed-67-Fixed-PRMAC,high,0.00797838002461526,1532,945,779,56,0.08030337185879675,0.6025157100936624,1532,21448,40.52,8890.92,726.6310160427807,779,766,,,,,poisson
DCF,8,200,77,8.56442899999961,200,200,0,1.0,4.534960072870715,4.783118246424905,6.884814429546317,6.906239156478373,6.912058100608513,191302.8877932288,680,327,2280,1600,22400,2280,2412240,3880,2434640,0,0,0.5357182298563972,0.0,0,200,8.56442899999961,1.3406893000028504,python,eight_hop,python-8hop-poisson-seed-77-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,77,2.298800196091371,200,192,8,0.96,0.31423713019038135,,0.5952878321619123,0.6104158835864141,0.612351548898225,684210.8342753433,106,114,892,4968,133480,1556,1646248,8080,1801512,0,,,,0,200,,0.23889260000214563,python,eight_hop,python-8hop-poisson-seed-77-Fixed-PRMAC,high,0.00856301599784343,1556,892,786,42,0.07001883790879856,0.41482154889823164,1556,21784,40.4,9007.56,695.2083333333334,786,778,,,,,poisson
DCF,8,200,87,8.30046399999988,200,200,0,1.0,4.449812957226943,5.046847502759385,6.847847338413344,6.903477556434023,6.909773609509011,197386.5557395374,556,264,2156,1600,22400,2156,2281048,3756,2303448,0,0,0.5276562933694866,0.0,0,200,8.30046399999988,1.2141482000006363,python,eight_hop,python-8hop-poisson-seed-87-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,87,2.4290720000000423,200,184,16,0.92,0.5122394662809656,,0.9733304514385853,0.9978785544706756,1.0006323538060853,620536.56705111,159,175,936,4948,133220,1522,1610276,7992,1764804,0,,,,0,200,,0.3233548999996856,python,eight_hop,python-8hop-poisson-seed-87-Fixed-PRMAC,high,0.007366108033964375,1522,936,777,66,0.1212251859013897,0.6722463538061019,1522,21308,39.96,8824.02,724.0217391304348,777,761,,,,,poisson
DCF,8,200,97,8.405435999999767,200,200,0,1.0,4.8638991322761145,5.748942902630784,6.576691071500335,6.6494256587361935,6.6537051193551315,194921.47700607622,611,291,2211,1600,22400,2211,2339238,3811,2361638,0,0,0.5788610643785189,0.0,0,200,8.405435999999767,1.4015551000011328,python,eight_hop,python-8hop-poisson-seed-97-DCF,high,,,,,,,,,,,,,,,,,,,poisson
Fixed-PRMAC,8,200,97,2.4193040000000483,200,179,21,0.895,0.416832785075701,,0.6708179811303981,0.6913111584744821,0.7036787358748313,606111.5097565129,238,259,1001,5122,138820,1484,1570072,8090,1729668,0,,,,0,200,,0.26574189999882947,python,eight_hop,python-8hop-poisson-seed-97-Fixed-PRMAC,high,0.008802667741932842,1484,1001,763,49,0.09756055498717972,0.5293187358748257,1484,20776,40.45,8648.34,775.5307262569833,763,742,,,,,poisson
